,names,coef,se,T,pval,r2,adj_r2,CI[2.5%],CI[97.5%]
0,Intercept,3.454577218728156,0.046684700706615866,73.99805860249619,0.0,0.029327055585118167,0.026605224685952722,3.3630380521636356,3.5461163852926765
1,final_eye_close_A,0.29962483898147624,0.09182207296493995,3.263102534135564,0.001114992517998312,0.029327055585118167,0.026605224685952722,0.11958050102460788,0.4796691769383446
2,final_eye_close_B,-0.01238342057662814,0.09182207296493959,-0.1348632216281645,0.8927295320174917,0.029327055585118167,0.026605224685952722,-0.1924277585334958,0.16766091738023953
3,final_eye_open_A,0.3004542079322484,0.06596117788241258,4.555015807447541,5.457940973038561e-06,0.029327055585118167,0.026605224685952722,0.17111780526544365,0.4297906105990532
4,final_eye_open_B,0.18026756681144712,0.06596117788241244,2.73293431983289,0.006315992018055409,0.029327055585118167,0.026605224685952722,0.050931164144642604,0.30960396947825164
5,midterm_eye_close_A,-0.37450793134790805,0.08523523244045231,-4.393816038567732,1.154403132508817e-05,0.029327055585118167,0.026605224685952722,-0.5416368198581966,-0.20737904283761954
6,midterm_eye_close_B,-0.16172957532294271,0.08523523244045224,-1.8974498067560455,0.057869470749020234,0.029327055585118167,0.026605224685952722,-0.3288584638332311,0.005399313187345656
7,midterm_eye_open_A,-0.08933722585176407,0.05929282411945093,-1.506712273845919,0.13199513415600952,0.029327055585118167,0.026605224685952722,-0.2055983482537349,0.026923896550206758
8,midterm_eye_open_B,0.12543838230021856,0.059292824119450964,2.115574425119491,0.034467453192009945,0.029327055585118167,0.026605224685952722,0.009177259898247664,0.24169950470218945
